Student_ID,Gender,Attendance_Rate,Study_Hours_per_Week,Physics,Maths,Biology,Chemistry,Past_Exam_Scores,Final_Exam_Score,Pass_Fail
S2095,Female,53.17550417,14,89,62,68,77,92,68,Pass
S2096,Male,98.68714982,14,67,35,68,76,90,66,Pass
S2097,Male,76.98227112,25,91,31,80,74,66,62,Pass
S2098,Female,72.85520371,21,75,89,92,73,62,67,Pass
S2099,Male,78.11931479,20,42,86,77,36,61,52,Pass
S2100,Female,55.15430627,21,77,34,39,44,53,47,Fail
S2101,Male,75.84386979,15,60,39,85,68,58,64,Pass
S2102,Male,97.90107445,15,73,75,48,66,71,68,Pass
S2103,Male,94.62008471,18,66,94,90,71,98,92,Pass
S2104,Male,93.69352895,26,48,37,38,43,67,56,Pass
S2105,Male,68.17379082,28,81,30,52,74,60,52,Pass
S2106,Female,66.77114259,35,30,37,33,65,60,49,Fail
S2107,Male,76.37159409,16,81,30,60,41,73,56,Pass
S2108,Female,97.57659123,32,36,81,81,41,92,68,Pass
S2109,Female,50.25869067,29,76,89,59,44,93,71,Pass
S2110,Male,85.04143969,25,30,63,30,61,51,41,Fail
S2111,Male,84.08000809,20,30,88,57,88,70,71,Pass
S2112,Male,95.14618401,28,31,62,71,48,92,72,Pass
S2113,Female,56.55769414,12,74,80,88,85,79,64,Pass
S2114,Female,70.07292265,18,78,71,98,35,71,63,Pass
S2115,Male,67.84026768,10,48,51,41,33,57,55,Pass
S2116,Male,58.72759381,12,55,74,70,31,87,72,Pass
S2117,Male,77.56694638,15,81,53,70,89,93,79,Pass
S2118,Female,53.24844294,27,50,90,69,59,68,61,Pass
S2119,Female,90.61755014,20,30,75,93,42,99,70,Pass
S2120,Male,80.17322161,26,30,59,92,56,83,74,Pass
S2121,Male,72.95521149,36,93,69,67,35,90,65,Pass
S2122,Male,95.47244303,20,97,83,90,67,52,64,Pass
S2123,Male,75.9034228,31,32,57,72,63,91,70,Pass
S2124,Female,71.22296802,27,91,73,59,81,53,63,Pass
S2125,Female,82.48748348,29,55,53,82,99,63,57,Pass
S2126,Male,82.26589384,32,66,83,82,42,80,76,Pass
S2127,Male,59.65792896,20,94,54,84,32,68,60,Pass
S2128,Female,98.40437834,12,90,91,81,73,65,64,Pass
S2129,Male,88.01695998,15,58,84,88,30,74,76,Pass
S2130,Female,76.79602014,20,71,68,62,50,55,60,Pass
S2131,Male,85.71690622,19,59,40,98,71,88,66,Pass
S2132,Female,77.56191539,17,51,94,58,85,76,71,Pass
S2133,Male,54.09562874,23,41,47,96,68,96,71,Pass
S2134,Female,57.29721578,28,57,87,93,90,73,73,Pass
S2135,Male,95.95995544,36,87,55,55,47,53,48,Fail
S2136,Male,91.4827553,18,30,52,62,70,66,51,Pass
S2137,Male,63.59196175,38,79,45,37,51,52,47,Fail
S2138,Female,81.62402749,29,64,75,41,97,90,73,Pass
S2139,Male,57.22240851,30,99,47,98,87,97,88,Pass
S2140,Male,97.782533,10,56,68,55,61,92,81,Pass
S2141,Male,83.74024207,12,39,99,56,40,57,51,Pass
S2142,Female,68.47594166,22,59,31,97,53,96,67,Pass
S2143,Female,93.97253226,17,36,72,67,52,86,79,Pass
S2144,Male,68.07028032,10,74,79,65,92,65,54,Pass
S2145,Female,88.01398207,20,96,40,60,92,52,59,Pass
S2146,Male,74.38595586,19,59,30,76,73,67,63,Pass
S2147,Female,60.211862,19,65,77,59,42,52,51,Pass
S2148,Male,64.6141602,24,83,77,90,47,69,57,Pass
S2149,Male,88.19555998,20,53,79,38,53,95,82,Pass
S2150,Female,53.20951323,29,50,44,31,96,76,57,Pass
S2151,Male,70.45948585,35,92,52,34,47,78,65,Pass
S2152,Female,83.30604943,19,85,37,73,72,69,57,Pass
S2153,Male,73.15645617,35,38,40,95,76,94,80,Pass
S2154,Male,99.38140064,26,94,46,65,39,70,68,Pass
S2155,Female,57.86127163,21,38,33,46,57,65,46,Fail
S2156,Male,61.14121893,31,95,95,66,83,92,79,Pass
S2157,Female,90.32025657,19,54,97,55,41,80,72,Pass
S2158,Female,87.93979418,22,95,99,31,32,60,56,Pass
S2159,Female,99.76153668,36,51,80,78,33,56,49,Fail
S2160,Male,87.37021365,19,89,71,82,63,99,88,Pass
S2161,Male,90.24564811,11,34,79,30,45,50,52,Pass
S2162,Female,66.58256358,18,80,86,43,34,80,63,Pass
S2163,Female,79.87195564,26,34,77,48,68,81,64,Pass
S2164,Female,83.16818736,18,83,68,72,58,81,67,Pass
S2165,Male,77.75334869,37,43,44,41,44,86,65,Pass
S2166,Male,62.38583645,30,36,73,74,57,83,59,Pass
S2167,Female,76.79778652,16,41,93,37,58,64,54,Pass
S2168,Female,99.63169272,17,31,65,77,71,97,83,Pass
S2169,Male,86.4152416,15,71,83,43,90,70,76,Pass
S2170,Female,97.64257789,19,93,60,60,44,87,73,Pass
S2171,Male,70.18202065,23,31,97,51,83,74,68,Pass
S2172,Male,51.68396333,30,37,37,51,92,66,60,Pass
S2173,Male,95.41105576,28,91,70,39,30,63,69,Pass
S2174,Female,67.06622249,17,34,61,37,95,61,58,Pass
S2175,Female,87.22014111,13,30,48,81,79,95,77,Pass
S2176,Male,70.10183978,13,31,46,50,53,92,74,Pass
S2177,Male,90.2652807,33,55,55,66,31,86,73,Pass
S2178,Male,61.45599241,19,69,38,59,61,51,41,Fail
S2179,Male,60.1930017,30,40,77,92,32,62,50,Pass
S2180,Female,83.78149634,34,98,47,83,89,80,71,Pass
S2181,Female,51.164119,37,67,79,42,49,79,63,Pass
S2182,Male,84.15369877,37,60,63,36,36,67,64,Pass
S2183,Male,53.54784441,20,94,78,30,70,76,58,Pass
S2184,Male,61.9772618,33,46,62,41,98,74,57,Pass
S2185,Female,61.24264322,22,90,42,40,80,71,59,Pass
S2186,Female,70.76533298,12,42,68,37,82,97,80,Pass
S2187,Male,83.41944234,16,60,41,34,77,65,67,Pass
S2188,Female,88.49453842,32,38,45,81,51,82,74,Pass
S2189,Female,54.09575716,27,85,31,93,94,95,70,Pass
S2190,Female,77.43073166,17,63,88,91,33,97,78,Pass
S2191,Male,78.28778584,25,69,69,97,33,55,51,Pass
S2192,Male,94.89822098,15,89,99,86,73,92,81,Pass
S2193,Female,97.22464228,23,94,64,32,43,60,57,Pass
S2194,Female,83.58289023,37,65,78,33,43,77,59,Pass
S2195,Male,73.26314609,24,68,48,76,59,86,64,Pass
S2196,Female,61.64227028,18,93,38,51,80,80,64,Pass
S2197,Male,84.96038909,37,89,98,44,46,85,83,Pass
S2198,Male,86.21936744,31,56,90,39,62,94,69,Pass
S2199,Female,89.26297225,31,96,88,86,77,96,88,Pass
S2200,Female,53.08381256,17,65,68,75,53,97,84,Pass
S2201,Male,64.46627896,36,67,93,87,36,55,49,Fail
S2202,Male,52.37701623,35,83,36,66,89,83,69,Pass
S2203,Female,79.10808006,33,66,75,49,33,81,59,Pass
S2204,Male,52.12863553,28,94,49,59,53,84,73,Pass
S2205,Male,81.22670612,24,67,51,35,40,67,58,Pass
S2206,Female,88.30379749,23,91,50,96,76,97,81,Pass
S2207,Female,90.10467055,30,54,33,67,30,60,63,Pass
S2208,Female,76.69045172,20,76,77,75,31,64,53,Pass
S2209,Male,51.80817583,11,90,72,50,43,80,57,Pass
S2210,Male,53.19028547,38,65,38,43,33,75,64,Pass
S2211,Female,59.61095932,28,37,79,61,88,82,79,Pass
S2212,Male,79.89643989,31,66,99,40,34,60,56,Pass
S2213,Male,69.11899968,12,66,79,87,88,90,86,Pass
S2214,Male,60.89680091,32,39,42,44,43,89,74,Pass
S2215,Male,91.43007691,11,34,78,32,68,72,56,Pass
S2216,Male,75.17871164,10,49,41,68,53,55,47,Fail
S2217,Female,61.17324226,26,64,33,72,82,70,67,Pass
S2218,Male,54.75165517,32,62,72,90,62,86,73,Pass
S2219,Male,89.0382333,31,62,40,90,55,65,54,Pass
S2220,Male,66.77925117,35,64,32,48,49,66,67,Pass
S2221,Male,94.00822158,19,61,92,86,97,83,70,Pass
S2222,Female,81.13040692,30,34,66,88,42,54,52,Pass
S2223,Female,74.43985696,31,45,99,70,70,62,72,Pass
S2224,Female,95.54861994,29,75,61,53,81,75,72,Pass
S2225,Female,71.50989428,15,30,90,33,42,50,38,Fail
S2226,Male,80.12569652,12,41,96,87,55,78,78,Pass
S2227,Female,80.00652833,35,74,53,32,58,91,68,Pass
S2228,Male,63.29664823,37,71,76,33,52,77,70,Pass
S2229,Female,58.18419657,32,92,78,63,87,99,75,Pass
S2230,Female,62.91644111,16,87,48,89,53,50,54,Pass
S2231,Female,54.76938722,33,74,39,59,44,87,61,Pass
S2232,Female,73.84476009,29,55,30,70,51,66,67,Pass
S2233,Male,59.43444621,22,80,54,42,80,59,62,Pass
S2234,Male,58.79654737,28,48,96,66,81,97,85,Pass
S2235,Female,60.843703,33,45,41,89,53,97,74,Pass
S2236,Female,58.31899699,25,68,82,72,62,87,79,Pass
S2237,Male,74.45807044,38,75,65,56,45,55,48,Fail
S2238,Male,52.67326294,25,92,96,31,91,63,57,Pass
S2239,Male,85.59042726,24,84,54,90,48,76,75,Pass
S2240,Female,74.31853034,15,50,52,83,56,90,62,Pass
S2241,Female,90.48764639,35,99,58,46,72,63,58,Pass
S2242,Male,73.94328011,22,83,31,88,79,67,54,Pass
S2243,Female,85.05996406,21,81,68,95,60,68,67,Pass
S2244,Female,55.91775274,31,31,83,77,66,76,56,Pass
S2245,Female,99.31911861,28,89,50,53,49,83,73,Pass
S2246,Male,52.11330332,27,35,91,77,43,53,52,Pass
S2247,Male,85.33644047,37,39,30,72,45,63,49,Fail
S2248,Female,84.64288237,38,30,79,62,35,77,63,Pass
S2249,Female,78.06604284,18,36,48,76,82,50,49,Fail
S2250,Female,65.8915134,31,36,45,95,42,82,71,Pass
S2251,Male,54.0546736,13,40,97,74,36,73,56,Pass
S2252,Male,95.35533306,20,42,85,48,58,62,55,Pass
S2253,Female,99.09926908,10,98,55,93,98,97,85,Pass
S2254,Female,89.31544854,23,51,58,62,43,60,56,Pass
S2255,Female,59.54971634,29,78,78,67,93,99,78,Pass
S2256,Male,99.3308379,31,99,76,40,56,81,69,Pass
S2257,Female,82.06951534,31,56,51,51,89,67,69,Pass
S2258,Male,99.37316218,16,97,57,82,64,53,70,Pass
S2259,Female,57.92915892,34,68,31,96,54,90,66,Pass
S2260,Female,83.51994482,38,33,86,31,38,98,76,Pass
S2261,Male,78.22333555,22,98,73,55,71,79,66,Pass
S2262,Male,86.21190081,29,77,31,49,35,64,63,Pass
S2263,Female,91.6936623,16,33,89,54,56,97,81,Pass
S2264,Male,74.60896499,12,38,70,77,50,55,52,Pass
S2265,Female,56.62113549,21,77,42,63,90,73,60,Pass
S2266,Male,84.68776186,30,99,57,94,99,58,73,Pass
S2267,Female,82.72902205,19,68,49,92,49,74,59,Pass
S2268,Female,73.18896475,13,97,66,63,37,97,86,Pass
S2269,Male,78.51291977,28,59,47,88,34,86,66,Pass
S2270,Male,92.228468,34,32,58,71,91,75,62,Pass
S2271,Female,72.29140515,17,37,85,33,38,83,73,Pass
S2272,Female,73.3622033,31,80,77,46,88,82,71,Pass
S2273,Male,82.55105766,31,62,46,98,61,82,69,Pass
S2274,Female,98.83101342,36,41,45,95,37,73,57,Pass
S2275,Female,65.52268582,18,93,98,30,65,80,66,Pass
S2276,Female,57.1406173,19,40,98,98,46,57,57,Pass
S2277,Female,53.84512459,14,57,60,92,70,93,72,Pass
S2278,Female,99.24557255,35,81,77,83,50,99,76,Pass
S2279,Male,77.18436731,24,56,54,52,89,78,62,Pass
S2280,Female,82.52101507,15,62,31,87,81,72,62,Pass
S2281,Female,82.74301566,14,98,48,51,95,87,82,Pass
S2282,Male,50.18075686,30,42,79,51,64,84,68,Pass
S2283,Male,54.62355593,34,38,81,81,47,93,68,Pass
S2284,Male,68.21511918,22,40,37,86,57,98,79,Pass
S2285,Female,78.61279636,21,60,46,89,49,73,73,Pass
S2286,Female,57.11436691,25,35,58,43,39,66,46,Fail
S2287,Male,95.00766368,23,36,33,65,39,71,61,Pass
S2288,Male,91.78488564,19,61,74,41,68,98,73,Pass
S2289,Female,94.36432765,28,84,45,38,79,72,65,Pass
S2290,Male,74.86267481,24,79,86,87,48,72,71,Pass
S2291,Female,64.52945499,31,40,46,81,94,70,56,Pass
S2292,Female,89.69437965,16,51,88,56,66,79,77,Pass
S2293,Female,64.6916436,17,77,82,55,80,51,50,Pass
S2294,Male,96.78458921,33,42,30,94,83,73,76,Pass
S2295,Male,95.88724469,17,39,97,95,38,56,53,Pass
S2296,Male,85.16846735,32,62,35,53,35,69,52,Pass
S2297,Female,99.55035222,10,61,79,53,45,50,54,Pass
S2298,Male,53.78747391,25,33,62,67,47,87,69,Pass
S2299,Male,53.40542075,38,76,45,97,43,82,71,Pass
S2300,Female,97.12733924,29,32,85,75,86,68,58,Pass
S2301,Female,62.7204282,22,78,37,37,67,98,83,Pass
S2302,Male,83.42238832,17,33,59,67,51,81,64,Pass
S2303,Female,78.82536771,17,53,79,55,85,81,67,Pass
S2304,Male,51.86275301,21,35,81,54,97,67,61,Pass
S2305,Male,87.4746517,17,56,79,52,76,57,52,Pass
S2306,Male,81.38874487,15,41,99,59,44,96,84,Pass
S2307,Female,57.93624277,23,55,30,49,50,82,68,Pass
S2308,Female,83.1809653,16,43,99,99,73,95,78,Pass
S2309,Female,81.94263517,16,36,69,51,32,61,59,Pass
S2310,Male,77.4984079,31,79,88,51,39,67,72,Pass
S2311,Female,57.93954721,15,72,53,42,76,94,75,Pass
S2312,Male,92.66239746,10,36,69,83,57,72,65,Pass
S2313,Female,54.64521589,29,77,49,33,59,85,70,Pass
S2314,Male,84.11614203,19,75,75,59,30,92,74,Pass
S2315,Male,92.67694718,21,88,80,83,43,69,70,Pass
S2316,Male,72.92896371,14,83,72,80,94,53,59,Pass
S2317,Female,94.00014104,10,49,73,95,94,67,58,Pass
S2318,Male,76.27172123,36,94,36,65,67,79,68,Pass
S2319,Male,81.88866748,36,45,48,66,77,86,69,Pass
S2320,Male,95.99053169,33,55,53,63,38,69,70,Pass
S2321,Female,67.26993074,10,66,71,94,58,78,73,Pass
S2322,Male,58.85952629,17,82,78,30,82,69,56,Pass
S2323,Male,86.36587867,38,95,71,83,71,78,77,Pass
S2324,Female,88.81206139,25,40,71,96,75,60,63,Pass
S2325,Male,70.62738922,31,94,93,73,50,77,79,Pass
S2326,Male,96.5634341,20,72,51,35,44,70,52,Pass
S2327,Female,76.60085787,25,70,36,91,79,92,85,Pass
S2328,Male,57.47895144,14,65,42,72,86,54,48,Fail
S2329,Male,92.03661649,17,52,99,58,32,61,50,Pass
S2330,Male,56.49678136,19,87,96,79,42,84,72,Pass
S2331,Female,65.52792455,26,87,64,70,66,67,56,Pass
S2332,Female,56.57515681,20,99,40,75,57,55,55,Pass
S2333,Male,67.82904072,28,56,70,77,75,86,65,Pass
S2334,Male,56.78220554,26,89,93,84,30,58,69,Pass
S2335,Male,77.10352625,14,51,62,37,87,62,54,Pass
S2336,Female,55.00413072,29,56,79,62,41,64,51,Pass
S2337,Female,58.4534068,20,85,43,78,88,76,59,Pass
S2338,Male,56.7105495,23,41,80,64,32,86,63,Pass
S2339,Male,92.3788822,34,99,37,96,53,60,72,Pass
S2340,Male,51.69909058,11,59,34,49,94,74,68,Pass
S2341,Female,83.76210107,33,48,58,40,55,64,53,Pass
S2342,Female,66.31620708,29,73,38,99,38,90,65,Pass
S2343,Male,97.56657324,25,99,58,98,42,70,76,Pass
S2344,Male,92.34135774,36,46,43,34,39,73,53,Pass
S2345,Female,76.59529331,19,70,45,33,93,84,72,Pass
S2346,Female,55.94443018,13,36,73,60,31,70,54,Pass
S2347,Male,60.83532701,16,92,93,45,61,71,72,Pass
S2348,Female,89.67989721,28,31,66,60,57,99,86,Pass
S2349,Female,85.4680828,38,48,72,59,82,50,64,Pass
S2350,Female,93.86498386,21,82,37,49,64,50,55,Pass
S2351,Female,55.6142849,32,91,81,61,92,64,70,Pass
S2352,Female,88.12633313,36,41,50,37,62,58,54,Pass
S2353,Female,73.4103222,18,58,48,67,64,65,57,Pass
S2354,Male,77.73843162,29,39,65,62,38,60,52,Pass
S2355,Male,73.43996638,21,90,40,43,76,86,75,Pass
S2356,Male,75.28546938,31,84,98,33,36,89,79,Pass
S2357,Male,99.5665112,14,94,47,38,87,93,83,Pass
S2358,Male,71.96462263,26,34,69,98,90,98,88,Pass
S2359,Female,68.82721264,37,43,69,31,51,69,55,Pass
S2360,Female,76.19412407,31,64,53,53,49,75,61,Pass
S2361,Female,70.24359971,17,95,92,43,75,67,73,Pass
S2362,Male,71.45466577,37,95,43,57,39,75,66,Pass
S2363,Female,50.1336377,17,45,75,68,87,58,63,Pass
S2364,Female,75.48540513,36,73,42,75,51,73,71,Pass
S2365,Male,64.73964373,37,50,85,84,53,94,81,Pass
S2366,Female,99.663944,29,82,54,72,98,81,71,Pass
S2367,Male,80.45951657,34,39,62,58,31,63,50,Pass
S2368,Female,83.12709455,12,65,86,51,58,94,81,Pass
S2369,Male,93.95347962,16,75,66,38,52,52,44,Fail
S2370,Male,93.86956585,16,38,96,64,69,93,80,Pass
S2371,Male,52.8569789,21,92,85,91,90,84,83,Pass
S2372,Male,82.04092367,34,50,67,54,86,68,73,Pass
S2373,Male,97.9936859,33,68,72,49,42,95,74,Pass
S2374,Male,53.69774796,30,42,64,85,97,65,65,Pass
S2375,Female,99.15364868,35,43,40,55,94,61,61,Pass
S2376,Male,59.23247764,35,82,98,76,47,93,71,Pass
S2377,Male,85.75145552,13,67,84,86,33,51,48,Fail
S2378,Male,65.9011582,30,65,32,47,90,98,71,Pass
S2379,Female,57.56992109,17,85,40,37,89,53,62,Pass
S2380,Male,72.054456,21,70,48,80,68,83,75,Pass
S2381,Female,90.71217674,26,45,76,42,72,60,69,Pass
S2382,Male,90.0039255,38,59,83,67,47,70,58,Pass
S2383,Male,85.64041701,32,73,74,76,69,92,88,Pass
S2384,Male,62.72260778,10,56,91,98,52,52,54,Pass
S2385,Male,54.96126716,12,86,73,98,57,60,59,Pass
S2386,Female,92.62889094,21,67,52,56,93,95,88,Pass
S2387,Male,85.76664811,29,48,94,54,30,83,69,Pass
S2388,Female,50.33815862,11,49,97,84,50,73,61,Pass
S2389,Male,63.01558731,23,95,88,47,70,55,68,Pass
S2390,Male,98.17059735,26,33,35,37,82,56,60,Pass
S2391,Male,87.20459229,14,88,69,71,64,98,88,Pass
S2392,Male,98.21244161,20,83,66,96,94,77,74,Pass
S2393,Female,58.17380313,15,58,49,74,81,63,55,Pass
S2394,Male,93.46911727,23,82,33,79,95,94,88,Pass
S2395,Female,89.04657066,23,79,61,39,55,58,66,Pass
S2396,Female,66.44328218,18,44,87,68,64,68,62,Pass
S2397,Female,82.94323473,32,48,93,51,97,66,58,Pass
S2398,Male,53.5249175,22,87,51,46,88,74,55,Pass
S2399,Female,62.07898339,25,95,98,67,60,69,69,Pass
S2400,Male,93.19279415,25,37,75,32,95,90,68,Pass
S2401,Male,88.60684813,34,69,74,84,46,77,73,Pass
S2402,Male,69.25511035,31,42,74,68,68,73,67,Pass
S2403,Female,55.36312843,32,61,65,38,58,57,60,Pass
S2404,Male,79.52513843,30,40,44,85,35,92,68,Pass
S2405,Female,95.0405363,17,94,61,45,39,78,59,Pass
S2406,Male,53.31556688,11,47,84,80,72,95,79,Pass
S2407,Male,79.23132127,33,46,60,60,99,71,76,Pass
S2408,Female,97.45432422,31,69,82,51,47,51,57,Pass
S2409,Male,66.24198413,12,67,95,59,99,78,75,Pass
S2410,Male,85.40622072,31,79,30,87,92,52,57,Pass
S2411,Female,58.69969934,18,92,97,79,31,69,69,Pass
S2412,Male,65.0484352,24,87,92,79,70,51,55,Pass
S2413,Male,74.76815765,36,88,84,99,99,74,74,Pass
S2414,Male,73.53732662,12,98,60,94,64,93,70,Pass
S2415,Female,70.95703949,25,59,32,79,33,51,54,Pass
S2416,Male,59.16920377,14,73,73,86,34,66,61,Pass
S2417,Male,64.65076986,38,61,93,77,49,79,63,Pass
S2418,Male,82.2659112,12,37,93,68,84,67,55,Pass
S2419,Male,79.14867756,14,99,57,91,76,57,63,Pass
S2420,Female,95.20047768,36,75,65,46,88,56,54,Pass
S2421,Female,63.22989587,38,82,53,39,40,94,77,Pass
S2422,Male,99.1845466,32,67,61,88,78,79,66,Pass
S2423,Male,86.30639247,24,95,96,89,96,51,62,Pass
S2424,Male,60.20472552,29,50,57,72,50,99,82,Pass
S2425,Female,71.32330967,31,38,89,54,39,65,67,Pass
S2426,Male,59.47403679,37,47,53,48,41,65,50,Pass
S2427,Female,61.62179579,17,63,40,45,39,78,67,Pass
S2428,Male,99.22452376,13,60,35,31,42,56,50,Pass
S2429,Male,55.36128685,34,41,68,32,53,74,54,Pass
S2430,Male,79.46428566,24,55,59,54,80,88,71,Pass
S2431,Male,98.41003351,34,34,73,41,81,65,71,Pass
S2432,Female,99.89624942,34,90,45,69,68,70,61,Pass
S2433,Female,98.48083096,37,74,39,58,94,66,56,Pass
S2434,Female,55.88973811,36,59,98,83,44,70,67,Pass
S2435,Male,60.14898781,32,71,32,97,97,61,58,Pass
S2436,Male,77.4377672,15,34,48,30,77,66,48,Fail
S2437,Female,72.69760792,31,31,41,79,39,66,49,Fail
S2438,Female,51.56628232,38,58,57,78,53,76,57,Pass
S2439,Female,79.39005986,38,82,30,91,63,90,74,Pass
S2440,Female,56.21429795,26,79,64,37,69,51,60,Pass
S2441,Male,61.82030941,15,44,67,99,37,53,55,Pass
S2442,Female,97.8415191,13,51,68,39,34,61,48,Fail
S2443,Male,61.82101574,21,30,89,84,81,59,59,Pass
S2444,Female,65.05251009,22,63,86,84,33,71,68,Pass
S2445,Male,99.80435978,32,52,57,34,52,53,61,Pass
S2446,Female,96.47358403,28,63,66,43,31,56,56,Pass
S2447,Male,81.29140051,27,71,71,47,66,65,59,Pass
S2448,Male,97.58905004,13,47,34,53,39,53,55,Pass
S2449,Male,66.77719738,22,93,30,62,95,81,78,Pass
S2450,Female,67.78831214,17,94,59,71,46,95,81,Pass
S2451,Female,88.82331761,17,71,42,40,38,62,54,Pass
S2452,Female,53.32394402,34,88,70,76,83,73,73,Pass
S2453,Male,58.35287244,14,98,61,47,69,77,58,Pass
S2454,Female,69.4726747,17,46,59,37,41,84,65,Pass
S2455,Female,77.27662575,23,83,39,95,81,75,65,Pass
S2456,Female,53.1546049,23,72,78,69,90,91,78,Pass
S2457,Male,62.24430052,10,79,89,80,93,65,56,Pass
S2458,Male,73.46882251,16,57,70,96,54,99,85,Pass
S2459,Female,94.55959855,25,45,41,64,42,74,65,Pass
S2460,Male,72.59368558,36,77,94,33,36,62,59,Pass
S2461,Male,81.80105115,18,72,80,73,35,86,67,Pass
S2462,Male,72.93921462,36,39,48,41,94,97,68,Pass
S2463,Female,76.80886038,21,55,52,62,77,74,59,Pass
S2464,Female,85.84910051,18,83,57,34,99,89,67,Pass
S2465,Female,62.24159167,22,66,65,73,67,54,61,Pass
S2466,Female,54.22431566,22,60,86,84,42,89,80,Pass
S2467,Male,74.76836582,37,41,52,53,73,68,61,Pass
S2468,Female,73.35981506,22,57,61,61,65,53,46,Fail
S2469,Male,56.55792275,23,61,57,89,69,68,56,Pass
S2470,Female,66.86090003,30,35,82,54,57,54,58,Pass
S2471,Male,82.62314919,12,89,46,86,80,56,68,Pass
S2472,Female,61.59104344,27,40,49,40,45,89,61,Pass
S2473,Female,86.36735801,31,66,77,50,73,97,84,Pass
S2474,Female,50.25510551,12,33,81,73,72,92,64,Pass
S2475,Male,76.30593005,16,74,79,82,94,77,74,Pass
S2476,Female,73.49065194,23,52,49,68,62,59,63,Pass
S2477,Male,80.53043896,20,85,39,92,31,75,64,Pass
S2478,Female,84.56433611,16,89,94,99,55,50,66,Pass
S2479,Female,63.4576065,32,66,78,98,98,63,67,Pass
S2480,Female,79.27966949,23,50,72,84,54,79,76,Pass
S2481,Female,75.71450305,32,53,39,79,88,52,46,Fail
S2482,Female,54.88356166,13,56,49,53,39,96,70,Pass
S2483,Male,58.88266047,10,79,54,84,84,68,61,Pass
S2484,Male,59.28409285,35,36,37,31,95,61,49,Fail
S2485,Male,89.22765736,23,31,85,92,50,96,84,Pass
S2486,Male,70.9249091,31,75,60,69,70,68,63,Pass
S2487,Female,96.07122535,10,57,89,70,65,77,71,Pass
S2488,Male,71.49160882,29,68,36,57,89,60,58,Pass
S2489,Male,54.39108076,32,59,98,30,44,83,60,Pass
S2490,Male,69.97450707,31,76,36,88,93,98,77,Pass
S2491,Female,53.81278042,26,93,73,51,45,77,68,Pass
S2492,Female,56.33230559,24,68,71,98,79,63,67,Pass
S2493,Female,97.96533354,20,53,63,30,59,52,53,Pass
S2494,Female,82.10935487,35,78,47,67,70,88,78,Pass
S2495,Male,83.59919208,32,47,88,68,86,78,66,Pass
S2496,Male,57.64595365,12,59,47,51,81,52,60,Pass
S2497,Female,67.68861421,17,55,57,50,69,76,70,Pass
S2498,Male,91.78715195,20,43,87,46,47,84,65,Pass
S2499,Female,50.19070462,14,63,34,57,95,67,58,Pass
S2500,Male,52.47956544,14,87,90,67,74,68,64,Pass
S2501,Female,79.28778377,14,75,88,81,45,63,63,Pass
S2502,Male,96.40439177,35,90,56,70,31,61,58,Pass
S2503,Male,53.27774967,17,54,74,66,56,57,52,Pass
S2504,Female,52.3924544,34,38,74,42,36,52,40,Fail
S2505,Male,69.89760258,10,65,81,89,98,74,60,Pass
S2506,Male,50.27550393,28,95,82,72,77,96,83,Pass
S2507,Female,75.49917035,18,32,53,96,80,95,78,Pass
S2508,Female,93.77191939,24,67,78,38,71,73,66,Pass
S2509,Male,67.667219,36,41,55,65,35,99,69,Pass
S2510,Female,60.91736428,28,78,36,41,78,56,59,Pass
S2511,Male,59.62804963,23,53,65,90,36,82,74,Pass
S2512,Male,57.8832829,32,85,32,62,51,74,66,Pass
S2513,Male,77.99114793,22,84,57,87,93,86,70,Pass
S2514,Male,62.26544799,34,40,44,64,96,74,62,Pass
S2515,Male,78.62710874,26,39,95,88,58,78,64,Pass
S2516,Male,97.00689489,32,33,42,46,51,75,56,Pass
S2517,Male,81.61633934,23,69,40,78,50,61,64,Pass
S2518,Male,90.64312692,25,74,31,72,74,62,58,Pass
S2519,Male,64.18431258,34,47,65,36,36,59,44,Fail
S2520,Female,50.59845454,36,46,72,59,41,68,66,Pass
S2521,Female,80.40173821,33,58,51,31,41,78,66,Pass
S2522,Female,87.80116027,17,46,80,97,42,69,63,Pass
S2523,Female,76.2288114,32,67,89,59,63,59,58,Pass
S2524,Male,91.62884583,12,77,72,55,47,66,66,Pass
S2525,Female,96.81612962,27,55,43,89,83,53,54,Pass
S2526,Male,96.99482982,34,85,59,71,49,60,55,Pass
S2527,Female,56.13523512,27,76,75,70,74,52,65,Pass
S2528,Female,97.89894446,11,54,40,54,35,58,58,Pass
S2529,Female,72.68950466,34,46,72,80,56,93,80,Pass
S2530,Male,96.09280533,21,32,88,84,87,71,62,Pass
S2531,Male,84.49518933,35,47,55,56,58,84,64,Pass
S2532,Male,57.86708603,14,42,53,95,79,59,58,Pass
